search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types
aerial dance,Cádiz,2026-06-11 16:35:26.800306,ChIJG8ZkFP03DA0RVN3DpHACo6U,Gravity Workouts,"Av. de los Agricultores, 6, 11140 Conil de la Frontera, Cádiz, Spain",4.9,200.0,36.2918284,-6.069435599999999,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800318,ChIJY0qA8RbbDA0RFvAN7_IJw2M,Cirque Fit Duquesa,"Blue Fitness Gyms, CC. Los Hidalgos, 29692 Manilva, Málaga, Spain",5.0,6.0,36.3496484,-5.236136999999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800324,ChIJSavgwsEpcw0RhNOhn7JrRt8,Marbella Aerial Fitness,"C. Ucrania, nave 8, 29670 Marbella, Málaga, Spain",4.6,25.0,36.4985203,-4.989578499999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800329,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
aerial dance,Cádiz,2026-06-11 16:35:26.800338,ChIJEw4qsvzTDQ0RX_b0epnO61Y,Global Health,"Av. Andalucía, 19, 11007 Cádiz, Spain",4.7,34.0,36.5232742,-6.286354999999999,OPERATIONAL,"establishment, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800343,ChIJDVG1Ud3FlxIRdggw4KzDHgk,"Fly High Mallorca-Inca. pole dance, artes aereas, aerial pilates & more!","Carrer de Can Rayó, 8, 07300 Inca, Illes Balears, Spain",5.0,28.0,39.7182578,2.908721,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800348,ChIJPfy9wkvSDQ0RM8r9z4MHK14,Estudio Ana Gonzalez Flamenco,"Pl. de Esquivel, S/n, 11010 Cádiz, Spain",4.9,32.0,36.5048422,-6.2756378,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800354,ChIJx6f8X0TFDA0Rr-Bn8BiZx9Y,AerialWorks Sotogrande,"11310 Pueblo Nuevo, Cádiz, Spain",,,36.2935797,-5.300353299999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800359,ChIJd5yFzbjTDQ0R6C1caSNh0h8,"El Garaje de Pablo Fornell, Centro de Creación, Danza y Movimiento","Av. San Severiano, 31, local 11B, 11007 Cádiz, Spain",5.0,20.0,36.51804600000001,-6.277565999999999,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800364,ChIJAfNOaQmTlxIRDtLLW2uUUQA,Pole & Dance Mallorca,"Carrer Cala Llombards, 10, Llevant, 07009 Palma, Illes Balears, Spain",4.5,103.0,39.5998679,2.6791948,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800369,ChIJq0oAq7jNDQ0R_lKvA3ZhIs4,La Maraña Espacio Creativo,"C. Ancha, 13, 11510 Puerto Real, Cádiz, Spain",3.0,1.0,36.5274306,-6.190698299999999,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800379,ChIJDQNZqszTDQ0R01TPCWAvCZI,Las Bayaderas,"Av. Portugal, 17, 11008 Cádiz, Spain",4.6,19.0,36.5145517,-6.2802041,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800384,ChIJl-umJL9uEg0Rbzkw5Zf8QYQ,Pole Dance Fitness Sevilla,"C. Andrés Bernáldez, 10, 41005 Sevilla, Spain",4.8,55.0,37.3863407,-5.9641405,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Cádiz,2026-06-11 16:35:26.800389,ChIJN6w6_izSDQ0RWSthxxdITz0,Featness Gym Cádiz,"local 3-11, P.º Principe de Asturias, 11012 Cádiz, Spain",4.5,207.0,36.5231545,-6.277061499999999,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Cádiz,2026-06-11 16:35:28.304977,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole and aerial,Cádiz,2026-06-11 16:35:28.304988,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole and aerial,Cádiz,2026-06-11 16:35:28.304994,ChIJEw4qsvzTDQ0RX_b0epnO61Y,Global Health,"Av. Andalucía, 19, 11007 Cádiz, Spain",4.7,34.0,36.5232742,-6.286354999999999,OPERATIONAL,"establishment, health, point_of_interest"
exotic pole,Cádiz,2026-06-11 16:35:29.721101,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
exotic pole,Cádiz,2026-06-11 16:35:29.721138,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole sport,Cádiz,2026-06-11 16:35:31.190403,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole sport,Cádiz,2026-06-11 16:35:31.190427,ChIJ8c8XQ4Y1DA0R68oVxkal0zA,Pole Sport Evolution,"Av. del Trabajo, 25, 11130 Chiclana de la Frontera, Cádiz, Spain",4.7,11.0,36.4269214,-6.147702,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Cádiz,2026-06-11 16:35:31.190442,ChIJsbTa-M3TDQ0RVBGbYILuRnY,Salud Sport Fisioterapia y Entrenador Personal,"C. Sta. María Soledad, 11, 11008 Cádiz, Spain",5.0,873.0,36.521559,-6.286565,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Cádiz,2026-06-11 16:35:31.190449,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole fitness studio,Cádiz,2026-06-11 16:35:32.571786,ChIJm6UVSxXNDQ0RL4nDg377Mag,Pole Fitness San Fernando,"C. del Sargo, 16, 11510 Puerto Real, Cádiz, Spain",4.5,26.0,36.4713634,-6.174438599999999,OPERATIONAL,"establishment, point_of_interest"
pole fitness studio,Cádiz,2026-06-11 16:35:32.571798,ChIJc3t335zPDQ0RJYcit4KU2hw,Pole experiences,"C. Arquitecto José Vargas, 3b, 11408 Jerez de la Frontera, Cádiz, Spain",4.5,17.0,36.6756264,-6.145957,OPERATIONAL,"establishment, gym, health, point_of_interest, school"
pole fitness studio,Cádiz,2026-06-11 16:35:32.571803,ChIJl-umJL9uEg0Rbzkw5Zf8QYQ,Pole Dance Fitness Sevilla,"C. Andrés Bernáldez, 10, 41005 Sevilla, Spain",4.8,55.0,37.3863407,-5.9641405,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Cádiz,2026-06-11 16:35:32.571807,ChIJ8c8XQ4Y1DA0R68oVxkal0zA,Pole Sport Evolution,"Av. del Trabajo, 25, 11130 Chiclana de la Frontera, Cádiz, Spain",4.7,11.0,36.4269214,-6.147702,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Huelva,2026-06-11 16:35:34.080556,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Huelva,2026-06-11 16:35:34.080574,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole dance studio,Huelva,2026-06-11 16:35:35.616574,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Huelva,2026-06-11 16:35:35.616586,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole fitness,Huelva,2026-06-11 16:35:36.969724,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Huelva,2026-06-11 16:35:36.969740,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole studio,Huelva,2026-06-11 16:35:38.430970,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole studio,Huelva,2026-06-11 16:35:38.430982,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole academy,Huelva,2026-06-11 16:35:39.780350,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole academy,Huelva,2026-06-11 16:35:39.780363,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole art,Huelva,2026-06-11 16:35:41.248851,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole art,Huelva,2026-06-11 16:35:41.248864,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole school,Huelva,2026-06-11 16:35:42.713598,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole school,Huelva,2026-06-11 16:35:42.713608,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole classes,Huelva,2026-06-11 16:35:44.096928,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole classes,Huelva,2026-06-11 16:35:44.096943,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole training,Huelva,2026-06-11 16:35:45.563760,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Huelva,2026-06-11 16:35:45.563823,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
aerial pole,Huelva,2026-06-11 16:35:46.998420,ChIJSyhE1-bPEQ0Rgw-0EMGqK9g,Huelva,"Huelva, Spain",,,37.2619585,-6.9427327,,"locality, political"
aerial dance,Huelva,2026-06-11 16:35:48.666892,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Huelva,2026-06-11 16:35:48.666902,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole and aerial,Huelva,2026-06-11 16:35:50.044512,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Huelva,2026-06-11 16:35:50.044527,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
exotic pole,Huelva,2026-06-11 16:35:51.416552,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Huelva,2026-06-11 16:35:52.870693,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole sport,Huelva,2026-06-11 16:35:52.870705,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole fitness studio,Huelva,2026-06-11 16:35:54.337521,ChIJd0y0GSbQEQ0RiihpmetQsB8,Delarte Pole Dance Studio,"C. la Palma, 10, 21002 Huelva, Spain",4.9,50.0,37.2599986,-6.952722,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness studio,Huelva,2026-06-11 16:35:54.337533,ChIJ3_RpUZbREQ0RkU5wvdBwkp8,Formación Pole Dance España,"C. Martín Pescador, 6, 21002 Huelva, Spain",5.0,20.0,37.2744184,-6.9501442,OPERATIONAL,"establishment, point_of_interest, school"
pole dance,Badajoz,2026-06-11 16:35:55.965616,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Badajoz,2026-06-11 16:35:55.965632,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance,Badajoz,2026-06-11 16:35:55.965640,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole dance studio,Badajoz,2026-06-11 16:35:57.300983,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Badajoz,2026-06-11 16:35:57.300993,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole dance studio,Badajoz,2026-06-11 16:35:57.300997,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole fitness,Badajoz,2026-06-11 16:35:58.803577,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Badajoz,2026-06-11 16:35:58.803593,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole fitness,Badajoz,2026-06-11 16:35:58.803601,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole studio,Badajoz,2026-06-11 16:36:00.171946,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole studio,Badajoz,2026-06-11 16:36:00.171977,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole studio,Badajoz,2026-06-11 16:36:00.171984,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole academy,Badajoz,2026-06-11 16:36:01.576291,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole academy,Badajoz,2026-06-11 16:36:01.576335,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole academy,Badajoz,2026-06-11 16:36:01.576344,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole art,Badajoz,2026-06-11 16:36:03.092802,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole art,Badajoz,2026-06-11 16:36:03.092819,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole art,Badajoz,2026-06-11 16:36:03.092825,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole school,Badajoz,2026-06-11 16:36:04.474013,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole school,Badajoz,2026-06-11 16:36:04.474026,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole school,Badajoz,2026-06-11 16:36:04.474482,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole classes,Badajoz,2026-06-11 16:36:06.047545,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole classes,Badajoz,2026-06-11 16:36:06.047559,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
pole classes,Badajoz,2026-06-11 16:36:06.047566,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Badajoz,2026-06-11 16:36:07.376646,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Badajoz,2026-06-11 16:36:07.376751,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole training,Badajoz,2026-06-11 16:36:07.376766,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
aerial pole,Badajoz,2026-06-11 16:36:08.850080,ChIJTTVfrD7kFg0RqaQUlzV-jGg,Badajoz,"Badajoz, Spain",,,38.8781352,-6.9704837,,"locality, political"
aerial dance,Badajoz,2026-06-11 16:36:10.351587,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Badajoz,2026-06-11 16:36:10.351601,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
aerial dance,Badajoz,2026-06-11 16:36:10.351607,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
aerial dance,Badajoz,2026-06-11 16:36:10.351612,ChIJFcRNuDDkFg0RFFWcJ9t0Mek,BE A RAINBOW,"Av. María Auxiliadora, 25, 06011 Badajoz, Spain",4.9,158.0,38.8682608,-6.9801956,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Badajoz,2026-06-11 16:36:11.764953,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Badajoz,2026-06-11 16:36:11.764966,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
pole and aerial,Badajoz,2026-06-11 16:36:11.764972,ChIJyTTMUQDlFg0RB7t5QZdf6Xg,Pole Dance Zero Gravity,"C. San Juan de Dios, 06003 Badajoz, Spain",5.0,29.0,38.8714775,-6.9678733,OPERATIONAL,"establishment, point_of_interest"
exotic pole,Badajoz,2026-06-11 16:36:13.247972,ChIJX9xJtZLlFg0R55m2Zt90rTs,POLE DANCE BADAJOZ AWAKEN STUDIO,"C. Mariposa, 06008 Badajoz, Spain",5.0,26.0,38.87885259999999,-6.9521434,OPERATIONAL,"establishment, gym, health, point_of_interest"
exotic pole,Badajoz,2026-06-11 16:36:13.247982,ChIJlaSvuTDkFg0R0bjLe-x0K4Y,POLE DANCE & BUNGEE FITNESS BADAJOZ EXTREMADURA,"BE A RAINBOW, Av. Luis Movilla, 8, 06011 Badajoz, Spain",5.0,68.0,38.863654,-6.984782,OPERATIONAL,"establishment, gym, health, point_of_interest"
