search_query,province_search,timestamp,place_id,name,formatted_address,rating,user_ratings_total,lat,lng,business_status,types,website,phone,horario,google_maps_url,lat_precisa,lng_precisa
pole dance studio,Soria,2026-06-11 16:38:18.233201,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest",https://poledancefactory.es/,657 19 21 20,"lunes: 17:00–21:00 | martes: 17:55–21:00 | miércoles: 11:30–13:00, 16:15–21:00 | jueves: 11:30–14:00, 16:15–21:00 | viernes: 17:55–19:15 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=16731731704429411214,41.4047641,
pole dance studio,Soria,2026-06-11 16:38:18.233217,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
pole fitness,Soria,2026-06-11 16:38:19.821578,ChIJ__uMnRrTRA0RTuXObuiq6HQ,Gimnasio Sparta Sport Center Soria by VivaGym,"Centro Comercial Camaretas, 42190 Soria, Spain",4.5,313.0,41.7716774,-2.4984172,OPERATIONAL,"establishment, gym, health, point_of_interest, spa",https://spartasportcenter.com/soria/,,lunes: 5:00–24:00 | martes: 5:00–24:00 | miércoles: 5:00–24:00 | jueves: 5:00–24:00 | viernes: 5:00–24:00 | sábado: 5:00–24:00 | domingo: 5:00–24:00,https://maps.google.com/?cid=8424171018264700238,41.7716774,
pole fitness,Soria,2026-06-11 16:38:19.821588,ChIJwyWlG9TSRA0RggnOnsYN72w,Acrópolis,"P.º de la Florida, 45, 42004 Soria, Spain",4.4,29.0,41.7699311,-2.4646643,OPERATIONAL,"establishment, gym, health, point_of_interest",,625 03 08 90,lunes: 8:30–22:00 | martes: 8:30–22:00 | miércoles: 8:30–22:00 | jueves: 8:30–22:00 | viernes: 8:30–22:00 | sábado: 8:30–22:00 | domingo: Cerrado,https://maps.google.com/?cid=7849507822249052546,41.7699311,
pole fitness,Soria,2026-06-11 16:38:19.821592,ChIJ-34w7NDSRA0R9xKeZz-ihN4,Gallery Gym,"C. Cardenal Frías, 3, 42001 Soria, Spain",4.7,91.0,41.76735790000001,-2.4689111,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.gallerygymsoria.com/,629 93 78 68,lunes: 7:00–22:30 | martes: 7:00–22:30 | miércoles: 7:00–22:30 | jueves: 7:00–22:30 | viernes: 7:00–22:30 | sábado: 10:00–22:00 | domingo: 10:00–22:00,https://maps.google.com/?cid=16034118966550860535,41.76735790000001,
pole fitness,Soria,2026-06-11 16:38:19.821596,ChIJcQEXvXPZcg0RPbTsdyKftZU,POLE FITNESS,"C/ Salvador Rueda, 4, 29601 Marbella, Málaga, Spain",4.9,101.0,36.5132041,-4.886919,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.pole-fitness-marbella.es/,672 37 03 13,lunes: 10:30–22:00 | martes: 10:30–21:00 | miércoles: 10:30–21:00 | jueves: 10:30–21:00 | viernes: 10:30–17:30 | sábado: 10:30–14:00 | domingo: Cerrado,https://maps.google.com/?cid=10787703452825596989,36.5132041,
pole fitness,Soria,2026-06-11 16:38:19.821599,ChIJl-umJL9uEg0Rbzkw5Zf8QYQ,Pole Dance Fitness Sevilla,"C. Andrés Bernáldez, 10, 41005 Sevilla, Spain",4.8,55.0,37.3863407,-5.9641405,OPERATIONAL,"establishment, gym, health, point_of_interest",https://instagram.com/poledancefitness_sevilla?igshid=YmMyMTA2M2Y=,619 84 15 04,"lunes: 10:00–14:00, 16:00–22:00 | martes: 10:00–14:00, 16:00–22:00 | miércoles: 10:00–14:00, 16:00–22:00 | jueves: 10:00–14:00, 16:00–22:00 | viernes: 10:00–14:00, 16:00–22:00 | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=9530176015808084335,37.3863407,
pole fitness,Soria,2026-06-11 16:38:19.821602,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest",https://poledancefactory.es/,657 19 21 20,"lunes: 17:00–21:00 | martes: 17:55–21:00 | miércoles: 11:30–13:00, 16:15–21:00 | jueves: 11:30–14:00, 16:15–21:00 | viernes: 17:55–19:15 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=16731731704429411214,41.4047641,
pole fitness,Soria,2026-06-11 16:38:19.821606,ChIJB6JSr41vEg0RytdqY3IbRVU,Pole Dance Fitness Jungle,"C. Duque de Rivas, 11, 41005 Sevilla, Spain",5.0,71.0,37.3824831,-5.962991199999999,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.poledancefitnessjungle.com/,657 49 84 99,lunes: 17:00–21:00 | martes: 17:00–21:00 | miércoles: 17:00–21:00 | jueves: 17:00–21:00 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=6144347444725077962,37.3824831,
pole fitness,Soria,2026-06-11 16:38:19.821613,ChIJT3xJBDP3cg0RlQQfr4-TXvE,Elite Polefitness,"C. Almogía, 10, Cruz de Humilladero, 29007 Málaga, Spain",4.8,13.0,36.7176727,-4.454542,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.elitepolefitness.com/,600 26 21 52,,https://maps.google.com/?cid=17392501056279086229,36.7176727,
pole fitness,Soria,2026-06-11 16:38:19.821616,ChIJBb26Hg3TRA0RqwyYeLervX8,CrossFit Soria,"C. Eduardo Saavedra, 38, 42004 Soria, Spain",4.8,56.0,41.75973889999999,-2.4765405,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.crossfitsoria.com/,629 20 08 64,lunes: 8:00–22:00 | martes: 8:00–22:00 | miércoles: 8:00–22:00 | jueves: 8:00–22:00 | viernes: 8:00–22:00 | sábado: 9:00–17:00 | domingo: Cerrado,https://maps.google.com/?cid=9204702017905757355,41.75973889999999,
pole fitness,Soria,2026-06-11 16:38:19.821618,ChIJn_OJRvyTUA0R5Bh86SklQO4,Luxury Pole Fitness Pamplona,"C. Emiliana Zubeldía, 1, 31014 Pamplona, Navarra, Spain",4.8,43.0,42.8295,-1.64766,OPERATIONAL,"establishment, point_of_interest",http://www.luxurypolefitness.com/,646 62 47 10,"lunes: 9:30–14:30, 17:00–18:00 | martes: 9:30–14:30, 17:00–18:00 | miércoles: 9:30–14:30, 17:00–18:00 | jueves: 9:30–14:30, 17:00–18:00 | viernes: 9:30–14:30, 17:00–18:00 | sábado: Cerrado | domingo: Cerrado",https://maps.google.com/?cid=17167762641477441764,42.8295,
pole fitness,Soria,2026-06-11 16:38:19.821621,ChIJK2PQl_L8cQ0R2eyhc-Xw1ko,Polefitness Granada,"Calle Sta. Clotilde, 24, Ronda, 18003 Granada, Spain",4.5,55.0,37.1798762,-3.6125275,OPERATIONAL,"establishment, point_of_interest",http://polefitnessgranada.com/,640 25 25 22,"lunes: 17:00–22:00 | martes: 10:00–14:00, 17:00–22:00 | miércoles: 10:00–14:00, 17:00–22:00 | jueves: 10:00–14:00, 17:00–22:00 | viernes: 10:00–13:00, 17:00–21:00 | sábado: 10:00–12:00 | domingo: Cerrado",https://maps.google.com/?cid=5392762472100916441,37.1798762,
pole fitness,Soria,2026-06-11 16:38:19.821623,ChIJ82VMU6GjpBIRry33qRzHq5Q,You Pole | Fit Barcelona (coffee),"Carrer de Trinxant, 75, Carrer Trintxant, 77, Sant Martí, 08026 Barcelona, Spain",4.9,122.0,41.4151599,2.1846213,OPERATIONAL,"cafe, establishment, food, gym, health, point_of_interest, store",http://www.youpolebarcelona.es/,648 76 32 69,lunes: 8:00–20:00 | martes: 8:00–20:00 | miércoles: 8:00–20:00 | jueves: 8:00–20:00 | viernes: 9:00–20:00 | sábado: 9:00–12:30 | domingo: Cerrado,https://maps.google.com/?cid=10712875064555417007,41.4151599,
pole fitness,Soria,2026-06-11 16:38:19.821625,ChIJ5c9Nqk7nuhIRiugxsXaTbIE,"Verticalfit Girona - Escuela de Pole Dance, Fitness y Aeris en Girona","Carrer del President Francesc Macià, 59, local 1, 17190 Salt, Girona, Spain",5.0,26.0,41.97011790000001,2.7927603,OPERATIONAL,"establishment, gym, health, point_of_interest",http://verticalfitgirona.com/,636 00 57 94,lunes: 10:00–21:00 | martes: 18:00–21:00 | miércoles: 10:00–21:00 | jueves: 16:00–21:00 | viernes: 10:00–21:00 | sábado: 10:00–12:00 | domingo: Cerrado,https://maps.google.com/?cid=9325991066365716618,41.97011790000001,
pole fitness,Soria,2026-06-11 16:38:19.821628,ChIJZwBWYFXSRA0REXHPYed95Ak,Decathlon Soria,"Av. de la Alegría, 2, 42190 Soria, Spain",4.3,1843.0,41.772021,-2.500379,OPERATIONAL,"bicycle_store, clothing_store, establishment, point_of_interest, store",https://www.decathlon.es/es/store-view/tienda-de-deportes-soria-0070152001520?utm_campaign=maps&utm_medium=organic&utm_source=google,975 24 85 92,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–21:30 | sábado: 10:00–21:30 | domingo: Cerrado,https://maps.google.com/?cid=712833073763283217,41.772021,
pole fitness,Soria,2026-06-11 16:38:19.821631,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
pole fitness,Soria,2026-06-11 16:38:19.821634,ChIJg9u4jbtOTg0RYWB43rNcoyM,Forum Sport,"P.I. C. J. Las Casas street, 4, P.I, C. J, Nº4, 42005 Las Casas, Soria, Spain",4.1,75.0,41.771855,-2.4863977,OPERATIONAL,"clothing_store, establishment, point_of_interest, shoe_store, store",https://www.forumsport.com/es-es/?utm_source=gmb&utm_medium=organic&utm_campaign=2813_soria,975 23 90 35,"lunes: 10:30–14:00, 16:30–20:00 | martes: 10:30–14:00, 16:30–20:00 | miércoles: 10:30–14:00, 16:30–20:00 | jueves: 10:30–14:00, 16:30–20:00 | viernes: 10:30–14:00, 16:30–20:00 | sábado: 10:30–14:00, 16:30–20:00 | domingo: Cerrado",https://maps.google.com/?cid=2567998140132647009,41.771855,
pole fitness,Soria,2026-06-11 16:38:19.821636,ChIJqZKnEgDTRA0RPLwiP1r9xFQ,Gimnasio Winners Soria,"C. Castilla la Mancha, 2, 42004 Soria, Spain",3.7,3.0,41.7545095,-2.4720127,OPERATIONAL,"establishment, gym, health, point_of_interest",https://gimnasiowinnerssoria.com/,676 71 93 54,,https://maps.google.com/?cid=6108285558669360188,41.7545095,
pole studio,Soria,2026-06-11 16:38:21.310379,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole studio,Soria,2026-06-11 16:38:21.310393,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest",https://poledancefactory.es/,657 19 21 20,"lunes: 17:00–21:00 | martes: 17:55–21:00 | miércoles: 11:30–13:00, 16:15–21:00 | jueves: 11:30–14:00, 16:15–21:00 | viernes: 17:55–19:15 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=16731731704429411214,41.4047641,
pole studio,Soria,2026-06-11 16:38:21.310398,ChIJk11ADwmvUQ0RuAj4qsoJBuY,Pole Studio Donostia,"C. Pescadores Terranova, 7, 20011 Donostia / San Sebastián, Gipuzkoa, Spain",5.0,21.0,43.3055771,-1.9720841,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.polestudiodonostia.com/,613 47 53 25,lunes: 17:00–21:30 | martes: 10:00–21:30 | miércoles: 17:00–21:00 | jueves: 17:00–21:30 | viernes: 17:00–21:30 | sábado: 10:00–13:39 | domingo: Cerrado,https://maps.google.com/?cid=16574946244640114872,43.3055771,
pole studio,Soria,2026-06-11 16:38:21.310402,ChIJqfwFNxctQg0RMwlxlklEgXo,Neverland Pole & Dance,"Av. de los Pirineos, 25, nave 5, 28703 San Sebastián de los Reyes, Madrid, Spain",4.9,121.0,40.5538544,-3.6102898,OPERATIONAL,"establishment, point_of_interest, school",https://neverlandescuela.com/,911 48 65 57,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–20:30 | sábado: 10:00–14:30 | domingo: 10:00–13:00,https://maps.google.com/?cid=8827411827470174515,40.5538544,
pole studio,Soria,2026-06-11 16:38:21.310406,ChIJP79shgIPYw0RLUxVJJ-oR58,Power Pole Dance,"Av. de la Ventas, 16, 03191 Pilar de la Horadada, Alicante, Spain",5.0,36.0,37.8568193,-0.7908061,OPERATIONAL,"establishment, gym, health, point_of_interest",http://www.powerpoledance.es/,677 83 40 69,lunes: 15:00–22:00 | martes: 15:00–22:00 | miércoles: 15:00–22:00 | jueves: 15:00–22:00 | viernes: 15:00–22:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=11477327576839834669,37.8568193,
pole studio,Soria,2026-06-11 16:38:21.310409,ChIJgRWhX4L3cg0RHDdA2nsyHWM,Málaga Pole & Aerial Studio,"C. Río Gévora, 4, Carretera de Cádiz, 29002 Málaga, Spain",4.6,70.0,36.7075365,-4.4375788,OPERATIONAL,"establishment, point_of_interest",,636 06 98 79,,https://maps.google.com/?cid=7141920091603482396,36.7075365,
pole studio,Soria,2026-06-11 16:38:21.310412,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
pole academy,Soria,2026-06-11 16:38:22.771219,ChIJUS8N2DRvEg0RfMqyDcKWYVs,POLE ACADEMY RZ,"C. Doña Juana de Castilla, 29, Bajo B, 41005 Sevilla, Spain",4.9,58.0,37.3830228,-5.9637492,OPERATIONAL,"establishment, point_of_interest",,625 31 77 84,lunes: 17:00–22:30 | martes: 17:00–22:30 | miércoles: 17:00–22:30 | jueves: 17:00–22:30 | viernes: 16:00–21:00 | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=6584709890390018684,37.3830228,
pole academy,Soria,2026-06-11 16:38:22.771321,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole academy,Soria,2026-06-11 16:38:22.771328,ChIJHXP2PqOipBIRjvunL1YNM-g,Pole Dance Factory,"Bajos, Pl. de les Dones del, 36, numero 4, Gràcia, 08012 Barcelona, Spain",4.8,153.0,41.4047641,2.1536466,OPERATIONAL,"establishment, health, point_of_interest",https://poledancefactory.es/,657 19 21 20,"lunes: 17:00–21:00 | martes: 17:55–21:00 | miércoles: 11:30–13:00, 16:15–21:00 | jueves: 11:30–14:00, 16:15–21:00 | viernes: 17:55–19:15 | sábado: 11:00–14:00 | domingo: Cerrado",https://maps.google.com/?cid=16731731704429411214,41.4047641,
pole academy,Soria,2026-06-11 16:38:22.771333,ChIJgRWhX4L3cg0RHDdA2nsyHWM,Málaga Pole & Aerial Studio,"C. Río Gévora, 4, Carretera de Cádiz, 29002 Málaga, Spain",4.6,70.0,36.7075365,-4.4375788,OPERATIONAL,"establishment, point_of_interest",,636 06 98 79,,https://maps.google.com/?cid=7141920091603482396,36.7075365,
pole academy,Soria,2026-06-11 16:38:22.771388,ChIJgS-EPaDXbQ0RdYs5wQumU8o,Bodywave Pole Dance,"Cam. de las Cruces, 28, 23003 Jaén, Spain",4.5,10.0,37.7702207,-3.782861699999999,OPERATIONAL,"establishment, point_of_interest",http://www.bodywave.es/,681 88 87 98,lunes: 10:30–20:30 | martes: 16:30–21:30 | miércoles: 10:30–20:30 | jueves: 16:30–21:30 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado,https://maps.google.com/?cid=14579178988145052533,37.7702207,
pole academy,Soria,2026-06-11 16:38:22.771397,ChIJqfwFNxctQg0RMwlxlklEgXo,Neverland Pole & Dance,"Av. de los Pirineos, 25, nave 5, 28703 San Sebastián de los Reyes, Madrid, Spain",4.9,121.0,40.5538544,-3.6102898,OPERATIONAL,"establishment, point_of_interest, school",https://neverlandescuela.com/,911 48 65 57,lunes: 10:00–21:30 | martes: 10:00–21:30 | miércoles: 10:00–21:30 | jueves: 10:00–21:30 | viernes: 10:00–20:30 | sábado: 10:00–14:30 | domingo: 10:00–13:00,https://maps.google.com/?cid=8827411827470174515,40.5538544,
pole academy,Soria,2026-06-11 16:38:22.771403,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
pole art,Soria,2026-06-11 16:38:24.241359,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
pole school,Soria,2026-06-11 16:38:25.646922,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
pole classes,Soria,2026-06-11 16:38:27.325180,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole classes,Soria,2026-06-11 16:38:27.325196,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
pole classes,Soria,2026-06-11 16:38:27.325203,ChIJudWq_XHTRA0RtwLJzCCrejE,Naturpilates Centro de Bienestar,"Av. Valladolid, 1, 42001 Soria, Spain",5.0,3.0,41.7652314,-2.4746356,OPERATIONAL,"establishment, gym, health, point_of_interest",,975 23 33 27,lunes: 9:00–22:00 | martes: 9:00–20:00 | miércoles: 9:00–22:00 | jueves: 9:00–20:00 | viernes: 9:00–22:30 | sábado: 10:30–13:00 | domingo: Cerrado,https://maps.google.com/?cid=3565350212380197559,41.7652314,
pole training,Soria,2026-06-11 16:38:28.727074,ChIJ0YUtx9vSRA0RDvxQYtPZ7zM,"TRAINING SORIA, S.L.","C. Venerable Palafox, 17, local, 42001 Soria, Spain",4.7,21.0,41.7678711,-2.4737393,OPERATIONAL,"establishment, point_of_interest",http://www.trainingsoria.com/,975 23 94 49,,https://maps.google.com/?cid=3742449317278972942,41.7678711,
pole training,Soria,2026-06-11 16:38:28.727087,ChIJ1UQybP8nQg0RnUgpXqDjVOc,Central Pole,"C. de Juan Pascual de Mena, 26, Latina, 28011 Madrid, Spain",4.9,114.0,40.4081363,-3.741267499999999,OPERATIONAL,"establishment, point_of_interest",http://www.centraldepole.com/,628 68 54 08,lunes: 16:00–22:00 | martes: 11:00–22:00 | miércoles: 11:00–22:00 | jueves: 11:00–22:00 | viernes: 11:00–21:00 | sábado: 11:30–14:30 | domingo: Cerrado,https://maps.google.com/?cid=16669198398719084701,40.4081363,
pole training,Soria,2026-06-11 16:38:28.727092,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
aerial pole,Soria,2026-06-11 16:38:30.291901,ChIJ1yC7dtLSRA0RpeQup6XsdYs,Soria,"Soria, Spain",,,41.766436,-2.4790872,,"locality, political",,,,https://maps.google.com/?cid=10049198339765757093,41.766436,
aerial dance,Soria,2026-06-11 16:38:31.739053,ChIJAX8OtlKSlxIRBLBaBbtoHRg,"Fly High Mallorca-pole dance, artes aereas, aerial pilates & more! Palma & Inca","C. dels Foners, 1, Llevant, 07006 Palma, Illes Balears, Spain",4.9,73.0,39.57112,2.6583,OPERATIONAL,"establishment, gym, health, point_of_interest",https://www.flyhigh-mallorca.es/,693 69 37 10,"lunes: 10:00–13:00, 17:00–20:00 | martes: 17:00–21:15 | miércoles: 10:00–14:00, 17:15–20:00 | jueves: 16:00–21:15 | viernes: 16:00–20:30 | sábado: 10:00–13:00 | domingo: Cerrado",https://maps.google.com/?cid=1737660183692881924,39.57112,
aerial dance,Soria,2026-06-11 16:38:31.739067,ChIJEYexA8_SRA0RnWoFf8eFOBU,Escuela de Baile Danzad Danzad Benditos,"Gonzalo de Berceo Nº2, 42003 Soria, Spain",4.8,18.0,41.760508,-2.467095,OPERATIONAL,"establishment, point_of_interest, school",http://www.escueladdb.es/,620 94 22 14,,https://maps.google.com/?cid=1529119165368330909,41.760508,
aerial dance,Soria,2026-06-11 16:38:31.739072,ChIJAfNOaQmTlxIRDtLLW2uUUQA,Pole & Dance Mallorca,"Carrer Cala Llombards, 10, Llevant, 07009 Palma, Illes Balears, Spain",4.5,103.0,39.5998679,2.6791948,OPERATIONAL,"establishment, point_of_interest",http://www.poledancemallorca.com/,871 71 12 62,"lunes: 17:30–21:30 | martes: 9:30–12:00, 16:30–21:30 | miércoles: 16:30–21:30 | jueves: 9:30–12:00, 16:30–21:30 | viernes: 16:30–20:00 | sábado: 9:30–12:00 | domingo: Cerrado",https://maps.google.com/?cid=22962661936058894,39.5998679,
